rt_id;sn;stop_cd;pattn_detail_id;is_active;lmt_spd;dist;topology
VAMRAE-NA2;15;PLCTK1A; Ave. Boyd Roosevelt; 1;60;5662;PC
VAMRAE-NA2;16;GONTK1A; Ave. Boyd Roosevelt; 1;60;6090;PC
VAMRAE-NA2;17;LAJTK1A; Ave. Boyd Roosevelt; 1;60;6791;PC
VAMRAE-NA2;18;PALTK1A; Ave. Boyd Roosevelt; 1;60;7191;PC
VBISEM-PT1;6;PAICT1A; Corredor Sur; 1;60;8843;PC
VBISEM-PT1;7;AQGCT3A; Corredor Sur; 1;40;9446;PC
VBISEM-PT1;8;URRACCA; Corredor Sur; 1;60;10127;PC
VBISEM-PT1;9;C39CT3A; Corredor Sur; 1;60;10648;PC
VBISEM-PT1;10;HNICT3A; Corredor Sur; 1;60;10995;PC
VBISEM-PT1;11;BOULECA; Corredor Sur; 1;60;11514;PC
VBISEM-PT1;12;ESTAMAA; Corredor Sur; 1;40;12291;PC
VBISE3-PT1;1;BALBO1A; Corredor Sur; 1;60;0;PC
VBISE3-PT1;2;PBAVE4A; Corredor Sur; 1;60;87;PC
VBISE3-PT1;3;BGEPV1A; Corredor Sur; 1;60;390;PC
VBISE3-PT1;4;GATCS1A; Corredor Sur; 1;80;6111;PC
VBISE3-PT1;5;GMAVI4A; Corredor Sur; 1;60;8611;PC
VBISE3-PT1;6;PAICT1A; Corredor Sur; 1;60;8843;PC
VBISE3-PT1;7;AQGCT3A; Corredor Sur; 1;40;9446;PC
VBISE3-PT1;8;FEBFB3A; Corredor Sur; 1;60;10101;PC
VBISE3-PT1;9;RHIFB3A; Corredor Sur; 1;40;10323;PC
VBISE3-PT1;10;IGCME3A; Corredor Sur; 1;60;10605;PC
VBISE3-PT1;11;CRWME3A; Corredor Sur; 1;40;10800;PC
VBISE3-PT1;12;UIAEM3A; Corredor Sur; 1;40;11270;PC
VBISE3-PT1;13;CEMEM3A; Corredor Sur; 1;40;11503;PC
VBISE3-PT1;14;CGUCM3A; Corredor Sur; 1;40;11894;PC
VBISE3-PT1;15;CONVE3A; Corredor Sur; 1;60;12200;PC
VBISE3-PT1;16;ESTICAA; Corredor Sur; 1;40;12466;PC
VBISL2-PT1;1;BALBO1A; Corredor Sur; 1;60;0;PC
VBISL2-PT1;2;PBAVE4A; Corredor Sur; 1;60;87;PC
VBISL2-PT1;3;BGEPV1A; Corredor Sur; 1;60;390;PC
VBISL2-PT1;4;GATCS1A; Corredor Sur; 1;80;6111;PC
VBISL2-PT1;5;GMAVI4A; Corredor Sur; 1;60;8611;PC
VBISL2-PT1;6;PAICT1A; Corredor Sur; 1;60;8843;PC
